y,batch,episode,step,x_n_toks,x_n_chars,x_avg_word,x_qmark,x_bang,x_hedge,x_formal,x_i_count,x_newlines,x_upper,x_refuse,x_please,x_thank,x_step
1,6,181,2,0.075,0.09375,0.4,0.2,0,0,0,0,0,0.0133333,0,0,0,0.25
1,6,182,0,0.045,0.05375,0.366667,0,0,0,0,0.1,0,0.0465116,0,0,0,0
0,6,182,1,0.395,0.57125,0.451899,0,0,0.4,0,0.1,0,0.0131291,0,0,0,0.125
0,6,183,0,0.19,0.24125,0.386842,0.2,0,0.4,0,0,0,0.0310881,0,0,0,0
0,6,183,1,0.22,0.25375,0.354545,0.4,0,0.2,0,0.1,0,0.0197044,0,0,0,0.125
1,6,184,0,0.04,0.05875,0.475,0,0,0,0,0,0,0.0212766,0,0,0,0
1,6,184,1,0.045,0.06125,0.444444,0,0,0.2,0,0,0,0.0204082,0,0,0,0.125
1,6,184,2,0.145,0.16875,0.351724,0.2,0,0,0,0,0,0.0222222,0,0,0,0.25
1,6,184,3,0.04,0.04875,0.3625,0.2,0,0,0,0,0,0.025641,0,0,0,0.375
1,6,184,4,0.08,0.0975,0.3625,0,0,0,0,0,0,0.025641,0,0,0,0.5
1,6,185,0,0.135,0.185,0.433333,0.2,0,0,0,0,0,0.0135135,0,0,0,0
1,6,185,1,0.065,0.07625,0.361538,0.2,0,0.4,0,0,0,0.0163934,0,0,0,0.125
0,6,186,0,0.355,0.5125,0.470423,0,0,0,0.4,0,0,0.0195122,0,0,0,0
1,7,186,1,0.055,0.0725,0.418182,0.2,0,0,0,0,0,0.0344828,0,0,0,0.125
1,7,186,2,0.08,0.09,0.33125,0,0,0.2,0,0.1,0,0.0555556,0,0,0,0.25
1,7,186,3,0.055,0.09125,0.554545,0,0,0,0,0.1,0,0.0410959,0,0,0,0.375
1,7,186,4,0.035,0.05,0.471429,0,0,0,0,0,0,0.025,0,0,0,0.5
1,7,186,5,0.065,0.095,0.469231,0,0,0,0,0,0,0.0263158,0,0,0,0.625
0,7,187,0,0.225,0.3075,0.426667,0,0,0.2,0,0.1,0,0.0162602,0,0,0,0
1,7,187,1,0.285,0.36375,0.398246,0.2,0,0.2,0,0.2,0,0.0171821,0,0,0,0.125
0,7,187,2,0.43,0.54625,0.390698,0.2,0,0.6,0,0.3,0,0.01373,0,0,0,0.25
0,7,187,3,0.27,0.34375,0.394444,0.4,0,0.2,0,0,0,0.0145455,0,0,0,0.375
1,7,188,0,0.52,0.6775,0.403846,0,0,0.4,0,0.1,0,0.0147601,0,0,0,0
0,7,188,1,0.195,0.2675,0.428205,0,0,0.4,0,0.1,0,0.00934579,0,0,0,0.125
0,7,188,2,0.12,0.1325,0.333333,0.2,0,0.2,0,0,0,0.0188679,0,0,0,0.25
1,7,189,0,0.035,0.03875,0.342857,0.2,0,0,0,0,0,0.0322581,0,0,0,0
1,7,189,1,0.09,0.12625,0.438889,0.6,0,0,0,0,0,0.029703,0,0,0,0.125
0,7,190,0,0.14,0.2075,0.475,0,0,0,0,0.1,0,0.0240964,0,0,0,0
0,7,190,1,0.235,0.33375,0.457447,0,0,0,0,0,0,0.00749064,0,0,0,0.125
0,7,190,2,0.485,0.71875,0.482474,0,0,0,0,0,0,0.00869565,0,0,0,0.25
0,7,190,3,0.49,0.64625,0.416327,0,0,0.2,0,0.6,0,0.0232108,0,0,0,0.375
1,7,191,0,0.035,0.03375,0.285714,0.2,0,0,0,0,0,0.037037,0,0,0,0
1,7,191,1,0.015,0.02,0.4,0.2,0,0,0,0,0,0.0625,0,0,0,0.125
1,7,191,2,0.11,0.14875,0.431818,0.2,0,0,0,0,0,0.0168067,0,0,0,0.25
1,7,191,3,0.06,0.07625,0.375,0.4,0,0,0,0,0,0.0327869,0,0,0,0.375
1,7,191,4,0.13,0.16125,0.384615,0.2,0,0.2,0,0,0,0.0155039,0,0,0,0.5
1,7,192,0,0.09,0.10375,0.355556,0.2,0,0,0,0,0,0.0120482,0,0,0,0
1,7,192,1,0.04,0.055,0.4375,0.2,0,0,0,0,0,0.0454545,0,0,0,0.125
1,7,192,2,0.07,0.07875,0.335714,0.2,0,0,0,0,0,0.031746,0,0,0,0.25
0,7,193,0,0.405,0.5175,0.396296,0,0,0,0,0,0,0.0169082,0,0,0,0
0,7,193,1,0.205,0.2775,0.429268,0,0,0,0,0,0,0.0135135,0,0,0,0.125
0,7,193,2,0.245,0.34625,0.457143,0,0,0,0,0,0,0.00722022,0,0,0,0.25
1,7,194,0,0.12,0.145,0.370833,0.2,0,0,0,0,0,0.0258621,0,0,0,0
1,7,194,1,0.02,0.03,0.5,0.2,0,0,0,0,0,0.0416667,0,0,0,0.125
1,7,195,0,0.015,0.02,0.433333,0.2,0,0,0,0,0,0,0,0,0,0
0,7,195,1,0.05,0.05125,0.3,0,0,0.2,0,0.1,0,0.0731707,0,0,0,0.125
1,7,196,0,0.065,0.08875,0.430769,0,0,0,0,0.1,0,0.028169,0,0,0,0
0,7,196,1,0.575,0.71,0.376522,0,0,0,0,0.1,0,0.0158451,0,0,0,0.125
1,7,196,2,0.055,0.075,0.436364,0.2,0,0,0,0,0,0.0166667,0,0,0,0.25
1,7,197,0,0.135,0.17625,0.403704,0.2,0,0,0,0.1,0,0.0283688,0,0,0,0
0,7,197,1,0.155,0.2075,0.425806,0,0,0,0,0.1,0,0.0361446,0,0,0,0.125
0,7,197,2,0.04,0.0525,0.425,0.2,0,0,0,0,0,0.0238095,0,0,0,0.25
0,7,197,3,0.25,0.345,0.43,0,0,0,0,0,0,0.0471014,0,0,0,0.375
1,7,198,0,0.125,0.15375,0.38,0,0,0.2,0,0.1,0,0.0487805,0,0,0,0
0,7,198,1,0.4,0.5375,0.42375,0,0,0,0,0,0.8,0.0302326,0,0,0,0.125
1,7,198,2,0.03,0.02875,0.283333,0,0,0,0,0.1,0,0.0869565,0,0,0,0.25
1,7,198,3,0.05,0.06625,0.43,0,0,0,0,0,0,0.0377358,0,0,0,0.375
1,7,199,0,0.075,0.08,0.326667,0.2,0,0,0,0,0,0.015625,0,0,0,0
1,7,199,1,0.035,0.04,0.357143,0.2,0,0,0,0,0,0.03125,0,0,0,0.125
1,7,200,0,0.025,0.03875,0.52,0.2,0,0,0,0,0,0.0322581,0,0,0,0
1,7,200,1,0.05,0.045,0.27,0,0,0.2,0,0,0,0.0277778,0,0,0,0.125
1,7,200,2,0.085,0.10875,0.405882,0,0,0,0,0,0,0.0114943,0,0,0,0.25
1,7,200,3,0.055,0.07,0.4,0,0.2,0,0,0,0,0.0357143,0,0,0,0.375
0,7,201,0,0.195,0.24875,0.392308,0.2,0,0.2,0,0.1,0,0.0201005,0,0,0,0
1,7,201,1,0.105,0.14125,0.438095,0.2,0,0,0,0,0,0.00884956,0,0,0,0.125
0,7,201,2,0.56,0.67125,0.367857,0,0,0.2,0,0.3,0,0.0242086,0,0,0,0.25
1,7,202,0,0.125,0.16,0.408,0.2,0,0.2,0,0,0,0.0078125,0,0,0,0
0,7,202,1,0.345,0.445,0.397101,0,0,0.2,0,0,0,0.011236,0,0,0,0.125
1,7,202,2,0.13,0.17875,0.438462,0,0,0.2,0,0,0,0.013986,0,0,0,0.25
0,7,202,3,0.2,0.2375,0.3675,0,0,0,0,0.1,0,0.0105263,0,0,0,0.375
1,7,202,4,0.135,0.15375,0.348148,0,0,0,0,0.2,0,0.0325203,0,0,0,0.5
0,7,203,0,0.915,1.2425,0.422951,0,0,0,0,0,0.2,0.0251509,0,0,0,0
0,7,203,1,0.895,1.27625,0.451955,0.2,0,0.2,0.2,0.1,0,0.0235064,0,0,0,0.125
0,7,203,2,0.42,0.525,0.388095,0,0,0,0,0.1,0,0.0119048,0,0,0,0.25
1,7,204,0,0.03,0.03625,0.383333,0,0,0,0,0,0,0.103448,0,0,0,0
1,7,204,1,0.09,0.1175,0.411111,0,0,0,0,0,0,0.0106383,0,0,0,0.125
1,7,204,2,0.05,0.075,0.5,0,0,0,0,0,0,0.0166667,0,0,0,0.25
0,7,204,3,0.155,0.19125,0.380645,0,0,0,0,0,0,0.0130719,0,0,0,0.375
1,7,205,0,0.095,0.12,0.4,0.2,0,0,0,0,0,0.0208333,0,0,0,0
1,7,205,1,0.07,0.07875,0.35,0,0,0.2,0,0,0,0.015873,0,0,0,0.125
1,7,205,2,0.035,0.0425,0.385714,0,0,0,0,0,0,0.0294118,0,0,0,0.25
0,7,206,0,0.065,0.11875,0.623077,0.4,0,0,0,0,0,0.0210526,0,0,0,0
1,7,206,1,0.05,0.07625,0.51,0.2,0,0,0,0,0,0.0163934,0,0,0,0.125
0,7,207,0,0.385,0.515,0.415584,0.2,0,0,0,0,0,0.00485437,0,0,0,0
0,7,207,1,0.18,0.2425,0.413889,0,0,0,0,0,0,0.0257732,0,0,0,0.125
0,7,207,2,0.425,0.5425,0.398824,0,0,0,0,0,0,0.0115207,0,0,0,0.25
0,7,207,3,0.875,1.095,0.385143,0,0.6,0,0,0.1,0,0.0125571,0,0,0,0.375
0,7,208,0,0.14,0.17,0.378571,0.4,0,0,0,0,0,0.0147059,0,0,0,0
1,7,208,1,0.205,0.26,0.4,0.2,0,0,0,0.1,0,0.0192308,0,0,0,0.125
0,7,209,0,0.33,0.48125,0.469697,0,0,0,0,0,0,0.0233766,0,0,0,0
0,7,209,1,0.26,0.38625,0.486538,0,0,0,0,0.1,0,0.00970874,0,0,0,0.125
0,7,210,0,0.195,0.3025,0.510256,0,0,0.2,0,0,0,0.00826446,0,0,0,0
0,7,210,1,0.17,0.2575,0.485294,0,0,0,0,0,0,0.0194175,0,0,0,0.125
0,8,211,0,0.275,0.45,0.490909,0,0.2,0,0,0.1,0.2,0.0166667,0,0,0,0
0,8,211,1,0.35,0.52875,0.447143,0,0,0,0,0,0.2,0.00472813,0,0,0,0.125
0,8,212,0,0.315,0.43625,0.425397,1,0.2,0.2,0,0,0,0.0200573,0,0,0,0
1,8,212,1,0.19,0.2275,0.363158,0,0.4,0,0,0.2,0,0.0274725,0,0,0,0.125
1,8,213,0,0.15,0.1975,0.406667,0,0.2,0,0,0.1,0,0.0443038,0,0,0,0
1,8,213,1,0.145,0.19625,0.403448,0,0,0,0,0.2,0,0.0509554,0,0,0,0.125
1,8,213,2,0.225,0.30375,0.433333,0,0,0,0,0.1,0,0.0205761,0,0,0,0.25
1,8,214,0,0.12,0.1675,0.433333,0,0,0,0,0,0,0.0373134,0,0,0,0
0,8,214,1,0.315,0.4775,0.487302,0,0,0.2,0,0,0,0.0287958,0,0,0,0.125
0,8,214,2,0.19,0.3075,0.513158,0,0,0.4,0,0,0,0.0243902,0,0,0,0.25
1,8,215,0,0.045,0.05,0.344444,0.2,0,0.2,0,0.1,0,0.05,0,0,0,0
0,8,215,1,0.09,0.11875,0.422222,0.4,0,0,0,0,0,0.0210526,0,0,0,0.125
0,8,215,2,0.55,0.74375,0.427273,0,0,0.6,0,0.1,0,0.00840336,0,0,0,0.25
0,8,216,0,0.34,0.4525,0.423529,0,0,0.4,0,0,0,0.00552486,0,0,0,0
0,8,216,1,0.26,0.32125,0.388462,0,0,0.2,0,0,0,0.0077821,0,0,0,0.125
0,8,216,2,0.18,0.23,0.408333,0,0,0.2,0,0,0,0.00543478,0,0,0,0.25
0,8,217,0,0.09,0.15375,0.561111,0,0,0,0,0,0,0.0406504,0,0,0,0
1,8,217,1,0.03,0.04875,0.55,0,0,0,0,0,0,0.0769231,0,0,0,0.125
0,8,217,2,0.02,0.0325,0.55,0,0,0,0,0,0,0.0769231,0,0,0,0.25
1,8,217,3,0.04,0.0425,0.325,0,0,0.2,0,0,0,0.0294118,0,0,0,0.375
1,8,217,4,0.045,0.04125,0.266667,0,0,0.2,0,0.1,0,0.0606061,0,0,0,0.5
1,8,218,0,0.055,0.0675,0.363636,0,0,0,0,0.1,0,0.0555556,0,0,0,0
1,8,218,1,0,0.01125,0,0,0,0,0,0,0,0,0,0,0,0.125
1,8,218,2,0.06,0.0675,0.341667,0.2,0,0,0,0,0,0.0185185,0,0,0,0.25
1,8,218,3,0.22,0.31875,0.440909,0,0,0,0,0.2,0.6,0.0156863,0,0,0,0.375
0,8,219,0,0.245,0.28875,0.367347,0.2,0,0.2,0,0.1,0,0.021645,0,0,0,0
1,8,219,1,0.01,0.01375,0.45,0,0,0,0,0,0,0.0909091,0,0,0,0.125
0,8,220,0,0.05,0.07125,0.38,0,0,0,0,0,0,0.157895,0,0,0,0
0,8,220,1,0.03,0.035,0.366667,0,0,0,0,0,0,0.107143,0,0,0,0.125
1,8,220,2,0.05,0.0725,0.48,0,0,0,0,0,0,0.0517241,0,0,0,0.25
1,8,221,0,0.245,0.34875,0.44898,0,0,0.4,0,0.1,0,0.0143369,0,0,0,0
1,8,221,1,0.08,0.1075,0.4125,0,0,0,0,0.1,0,0.0232558,0,0,0,0.125
0,8,221,2,0.155,0.215,0.429032,0,0,0.6,0,0.2,0,0.0290698,0,0,0,0.25
0,8,221,3,0.265,0.365,0.428302,0,0,0.2,0,0.1,0,0.0171233,0,0,0,0.375
1,8,222,0,0.035,0.04,0.357143,0.2,0,0,0,0,0,0.03125,0,0,0,0
0,8,222,1,0.565,0.7,0.382301,0.8,0,0.6,0,0.1,0,0.0125,0,0,0,0.125
0,8,222,2,0.295,0.4275,0.466102,0.6,0,0,0,0,0,0.00877193,0,0,0,0.25
0,8,223,0,0.31,0.4275,0.43871,0,0,0.4,0,0.1,0,0.0175439,0,0,0,0
1,8,223,1,0.135,0.14,0.307407,0,0,0,0,0.2,0,0.0267857,0,0,0,0.125
1,8,224,0,0.015,0.02,0.366667,0.2,0.2,0,0,0,0,0.0625,0,0,0,0
1,8,224,1,0.01,0.0175,0.6,0,0.2,0,0,0,0,0.0714286,0,0,0,0.125
1,8,224,2,0.035,0.04125,0.371429,0.2,0,0,0,0,0,0.030303,0,0,0,0.25
1,8,224,3,0.04,0.04875,0.375,0,0,0,0,0,0,0.0512821,0,0,0,0.375
1,8,224,4,0.035,0.0425,0.371429,0,0,0,0,0,0,0.0588235,0,0,0,0.5
1,8,224,5,0.025,0.02625,0.32,0,0,0,0,0,0,0.047619,0,0,0,0.625
1,8,224,6,0.04,0.04625,0.35,0,0.2,0,0,0,0,0.0540541,0,0,0,0.75
0,8,225,0,0.19,0.24625,0.402632,0.2,0,0.2,0,0.1,0,0.0203046,0,0,0,0
1,8,225,1,0.095,0.11875,0.384211,0,0,0,0,0.1,0,0.0210526,0,0,0,0.125
0,8,225,2,0.185,0.2275,0.381081,0.2,0,0,0,0.2,0,0.021978,0,0,0,0.25
0,8,226,0,0.01,0.0125,0.4,0.2,0,0,0,0,0,0.1,0,0,0,0
1,8,226,1,0.08,0.10125,0.39375,0.2,0,0,0,0.1,0,0.037037,0,0,0,0.125
0,8,226,2,0.365,0.47125,0.405479,0.2,0,0.4,0,0,0,0.0265252,0,0,0,0.25
1,8,226,3,0.13,0.14875,0.338462,0,0,0.2,0,0.1,0,0.0252101,0,0,0,0.375
1,8,227,0,0.04,0.0525,0.4125,0.2,0,0,0,0,0,0.0238095,0,0,0,0
1,8,227,1,0.14,0.15125,0.317857,0,0,0,0,0.3,0,0.0330579,0,0,0,0.125
1,8,227,2,0.03,0.0275,0.266667,0,0.2,0,0,0,0,0.0454545,0,0,0,0.25
1,8,228,0,0.14,0.15,0.310714,0.4,0,0,0,0,0,0.025,0,0,0,0
1,8,228,1,0.055,0.0625,0.354545,0.2,0,0,0,0,0,0.02,0,0,0,0.125
1,8,229,0,0.085,0.10375,0.382353,0,0,0,0,0,0,0.0240964,0,0,0,0
1,8,229,1,0.13,0.16625,0.396154,0,0,0,0,0.1,0,0.037594,0,0,0,0.125
1,8,229,2,0.12,0.1875,0.516667,0,0,0.2,0,0.1,0,0.0133333,0,0,0,0.25
1,8,230,0,0.12,0.1375,0.3375,0,0,0,0,0,0,0.0181818,0,0,0,0
0,8,230,1,0.07,0.0775,0.35,0,0,0,0,0,0,0.0483871,0,0,0,0.125
1,8,230,2,0.075,0.0775,0.313333,0,0,0,0,0.1,0,0.0322581,0,0,0,0.25
0,8,231,0,0.365,0.465,0.39726,0.2,0,0.8,0,0.3,0,0.0215054,0,0,0,0
0,8,231,1,0.275,0.36375,0.416364,0.2,0,0.4,0,0.1,0,0.0137457,0,0,0,0.125
0,8,232,0,0.265,0.4,0.401887,0,0,0.2,0,0,2,0.015625,0,0,0,0
1,8,232,1,0.02,0.02375,0.375,0,0,0,0,0,0,0.0526316,0,0,0,0.125
1,8,233,0,0.07,0.1025,0.485714,0,0,0,0,0,0,0.0121951,0,0,0,0
1,8,233,1,0.145,0.16625,0.355172,0,0,0.2,0,0,0,0.0150376,0,0,0,0.125
1,8,233,2,0.12,0.16125,0.433333,0.2,0,0,0,0,0,0.0155039,0,0,0,0.25
1,8,233,3,0.135,0.20875,0.514815,0,0,0,0,0,0,0.00598802,0,0,0,0.375
0,8,234,0,0.425,0.54875,0.374118,0,0,0,0,0.1,0.8,0.0205011,0,0,0,0
1,8,234,1,0.065,0.0875,0.430769,0,0.2,0,0,0,0,0.0285714,0,0,0,0.125
1,8,234,2,0.095,0.125,0.410526,0,0.2,0,0,0,0,0.02,0,0,0,0.25
0,8,235,0,0.21,0.2725,0.407143,0.2,0,0.2,0,0.2,0,0.0183486,0,0,0,0
1,8,235,1,0.125,0.155,0.384,0,0,0.2,0,0,0,0.016129,0,0,0,0.125
1,8,236,0,0.015,0.02,0.366667,0,0,0,0,0,0,0.125,0,0,0,0
1,8,236,1,0.035,0.045,0.4,0,0,0,0,0.2,0,0.0833333,0.333333,0,0,0.125
0,8,236,2,0.305,0.41,0.42623,0,0,0.2,0,0.1,0,0.0243902,0,0,0,0.25
1,9,236,3,0.09,0.10625,0.361111,0,0,0,0,0,0,0.0352941,0,0,0,0.375
1,9,236,4,0.075,0.09,0.366667,0,0,0,0,0.1,0,0.0833333,0.666667,0,0,0.5
0,9,237,0,0.085,0.10375,0.388235,0,0,0,0,0,0,0.0120482,0,0,0,0
0,9,237,1,0.065,0.07,0.330769,0,0,0,0,0,0,0.0178571,0,0,0,0.125
0,9,237,2,0.235,0.33,0.453191,0,0,0,0,0.1,0,0.0151515,0,0,0,0.25
0,9,237,3,0.165,0.22375,0.424242,0,0,0,0,0,0,0.0335196,0,0,0,0.375
0,9,238,0,0.08,0.0825,0.30625,0.2,0,0,0,0,0,0.030303,0,0,0,0
0,9,238,1,0.25,0.32375,0.406,0.2,0,0.6,0,0.4,0,0.027027,0,0,0,0.125
0,9,238,2,0.33,0.3975,0.365152,0,0,0.6,0,0.2,0,0.0188679,0,0,0,0.25
0,9,239,0,0.38,0.50125,0.414474,0.2,0,0.2,0,0,0,0.0124688,0,0,0,0
0,9,239,1,0.55,0.69,0.388182,0.2,0,0.2,0,0,0,0.0126812,0,0,0,0.125
1,9,239,2,0.095,0.14125,0.478947,0,0.2,0,0,0.1,0,0.0353982,0,0,0,0.25
0,9,240,0,0.265,0.32875,0.384906,0.2,0,0.4,0,0.2,0,0.0152091,0,0,0,0
1,9,240,1,0.04,0.0475,0.3625,0,0,0,0,0.1,0,0.0526316,0.666667,0,0,0.125
0,9,241,0,0.325,0.39625,0.366154,0,0,0,0,0,0,0.0378549,0,0,0,0
0,9,241,1,0.19,0.22125,0.363158,0,0,0,0,0,0,0.0112994,0,0,0,0.125
0,9,241,2,0.225,0.295,0.411111,0.8,0,0.2,0,0,0,0.0211864,0,0,0,0.25
1,9,241,3,0.11,0.12375,0.340909,0,0,0,0,0,0,0.020202,0,0,0,0.375
0,9,241,4,0.09,0.09,0.288889,0.4,0,0,0,0.1,0,0.0555556,0,0,0,0.5
1,9,241,5,0.11,0.12125,0.331818,0.2,0,0,0,0,0,0.0515464,0,0,0,0.625
1,9,242,0,0.025,0.0275,0.34,0.2,0,0,0,0,0,0.0454545,0,0,0,0
1,9,242,1,0.07,0.095,0.421429,0.2,0,0,0,0,0,0.0263158,0,0,0,0.125
0,9,242,2,0.175,0.18875,0.322857,0.2,0,0.2,0,0.1,0,0.0198675,0,0,0,0.25
1,9,242,3,0.11,0.1175,0.304545,0.2,0,0.2,0,0.1,0,0.0425532,0,0,0,0.375
1,9,242,4,0.135,0.13875,0.3,0,0,0.2,0,0,0,0.045045,0,0,0,0.5
0,9,243,0,0.15,0.20125,0.41,0.2,0,0,0,0,0,0.0186335,0,0.5,0,0
0,9,243,1,0.165,0.22125,0.415152,0,0,0,0,0,0,0.0112994,0,0.5,0,0.125
1,9,244,0,0.01,0.01125,0.35,0,0,0,0,0,0,0.111111,0,0,0,0
0,9,244,1,0.44,0.6075,0.439773,0,0,0,0,0,0,0.0144033,0,0,0,0.125
0,9,244,2,0.15,0.1975,0.42,0,0,0,0,0.1,0,0.0189873,0,0,0,0.25
0,9,244,3,0.33,0.42125,0.395455,0,0,0.4,0,0.4,0,0.0207715,0,0,0,0.375
0,9,245,0,0.175,0.24875,0.451429,0,0,0.2,0,0,0,0.0251256,0,0,0,0
1,9,245,1,0.04,0.0525,0.425,0,0,0,0,0,0,0.047619,0,0,0,0.125
1,9,246,0,0.08,0.1,0.39375,0.2,0,0,0,0,0,0.0125,0,0,0,0
0,9,246,1,0.2,0.27625,0.435,0.2,0,0.4,0,0.2,0,0.0226244,0,0,0,0.125
0,9,246,2,0.165,0.1925,0.348485,0.6,0,0,0,0,0,0.0194805,0,0,0,0.25
0,9,246,3,0.195,0.2475,0.389744,0.2,0,0.2,0,0,0,0.0151515,0,0,0,0.375
0,9,246,4,0.275,0.35,0.394545,0.8,0,0,0,0,0,0.0214286,0,0,0,0.5
0,9,247,0,0.21,0.25125,0.369048,0,0,0.4,0,0.1,0,0.0149254,0,0,0,0
0,9,247,1,0.265,0.38625,0.4,0,0,0,0,0.1,0.2,0.0420712,0,0,0,0.125
1,9,248,0,0.025,0.025,0.3,0.2,0,0,0,0,0,0.05,0,0,0,0
0,9,248,1,0.05,0.06625,0.41,0,0,0,0,0,0,0.0188679,0,0,0,0.125
1,9,248,2,0.025,0.02625,0.32,0.2,0,0,0,0,0,0.047619,0,0,0,0.25
1,9,248,3,0.055,0.07125,0.4,0.2,0,0,0,0,0,0.0350877,0,0,0,0.375
0,9,248,4,0.04,0.04875,0.3875,0.2,0,0,0,0,0,0.025641,0,0,0,0.5
1,9,248,5,0.055,0.0625,0.336364,0.2,0,0,0,0,0,0.04,0.333333,0,0,0.625
1,9,248,6,0.04,0.0475,0.325,0,0,0,0,0,0,0.0526316,0,0,0,0.75
0,9,248,7,0.06,0.08,0.433333,0,0,0,0,0,0,0.015625,0,0,0,0.875
1,9,248,8,0.09,0.1025,0.338889,0,0,0,0,0.2,0,0.0365854,0,0,0,1
0,9,249,0,0.4,0.51375,0.395,0,0,0.2,0,0,0,0.0243309,0,0,0,0
1,9,249,1,0.755,1.0725,0.444371,0,0,0.2,0,0.1,0.4,0.013986,0,0,0,0.125
0,9,250,0,0.185,0.23625,0.391892,0.2,0,0,0,0,0,0.026455,0,0,0,0
1,9,250,1,0.1,0.12,0.36,0,0,0,0,0.2,0,0.03125,0,0,0,0.125
1,9,250,2,0.13,0.15375,0.353846,0,0,0,0,0.2,0,0.0243902,0,0,0,0.25
1,9,250,3,0.01,0.02875,0.15,0,0,0,0,0,0,0.0434783,0,0,0,0.375
1,9,250,4,0.13,0.1525,0.346154,0,0,0,0,0,0,0.0163934,0,0,0,0.5
0,9,251,0,0.295,0.39,0.415254,0.4,0,0,0,0,0,0.0160256,0,0,0,0
0,9,251,1,0.27,0.3475,0.403704,0.2,0,0,0,0.3,0,0.0215827,0,0,0,0.125
1,9,252,0,0.06,0.075,0.383333,0.2,0,0,0,0,0,0.0333333,0,0,0,0
0,9,252,1,0.055,0.07375,0.409091,0,0,0.2,0,0.1,0,0.0338983,0,0,0,0.125
1,9,253,0,0.025,0.0275,0.3,0,0,0,0,0,0,0.0454545,0,0,0,0
1,9,253,1,0.125,0.15,0.368,0.2,0,0,0,0.1,0,0.0583333,0,0,0,0.125
1,9,254,0,0.03,0.03625,0.366667,0,0,0,0,0,0,0.0344828,0,0,0,0
1,9,254,1,0.135,0.185,0.437037,0,0,0,0,0,0,0.0337838,0,0,0,0.125
1,9,254,2,0.07,0.085,0.378571,0,0,0,0,0.1,0,0.0588235,0,0,0,0.25
0,9,254,3,0.215,0.26125,0.376744,0,0,0.2,0,0.2,0,0.0143541,0,0,0,0.375
1,9,255,0,0.04,0.0425,0.3125,0.2,0,0,0,0,0,0.0294118,0,0,0,0
0,9,255,1,0.075,0.09625,0.38,0,0,0,0,0.1,0,0.025974,0.333333,0,0,0.125
1,9,255,2,0.055,0.07625,0.445455,0,0,0,0,0,0,0.0163934,0,0,0,0.25
0,9,255,3,0.235,0.345,0.461702,0,0,0.4,0,0.1,0,0.0289855,0,0,0,0.375
1,9,255,4,0.13,0.1525,0.361538,0,0,0.2,0,0.1,0,0.0163934,0,0,0,0.5
0,9,256,0,0.43,0.5775,0.419767,0,0.2,0,0,0,0,0.017316,0,0,0,0
0,9,256,1,0.355,0.46125,0.409859,0,0,0,0,0,0,0.0135501,0,0,0,0.125
1,9,257,0,0.09,0.10375,0.355556,0.2,0,0,0,0,0,0.0120482,0,0,0,0
0,9,257,1,0.04,0.055,0.4375,0.2,0,0,0,0,0,0.0454545,0,0,0,0.125
1,9,257,2,0.045,0.05875,0.422222,0.2,0,0,0,0,0,0.0212766,0,0,0,0.25
1,9,257,3,0.025,0.035,0.46,0.2,0,0,0,0,0,0.0357143,0,0,0,0.375
0,9,258,0,0.245,0.37125,0.493878,0,0,0.2,0,0.4,0,0.016835,0,0,0,0
0,9,258,1,0.17,0.23625,0.447059,0,0,0,0,0.2,0,0.021164,0.333333,0,0,0.125
1,9,258,2,0.125,0.155,0.388,0,0,0,0,0.2,0,0.0403226,0,0,0,0.25
1,10,258,3,0.065,0.115,0.569231,0,0,0,0,0.1,0,0.0217391,0,0,0,0.375
1,10,258,4,0.06,0.1175,0.65,0,0,0,0,0.1,0,0.0212766,0,0,0,0.5
1,10,258,5,0.065,0.07375,0.353846,0.2,0,0,0,0,0,0.0169492,0,0,0,0.625
0,10,259,0,0.595,0.755,0.397479,0,0,0.4,0,0,0,0.00993377,0,0,0,0
0,10,259,1,0.38,0.48625,0.403947,0,0,0.2,0,0.1,0,0.0179949,0,0,0,0.125
1,10,259,2,0.1,0.10375,0.305,0,0.2,0.2,0,0.1,0,0.0240964,0,0,0,0.25
0,10,259,3,0.26,0.31,0.363462,0,0,0,0,0,0,0.0120968,0,0,0,0.375
0,10,259,4,0.27,0.32875,0.377778,0,0,0,0,0,0,0.00760456,0,0,0,0.5
0,10,259,5,0.35,0.455,0.412857,0,0,0.2,0,0,0,0.00549451,0,0,0,0.625
1,10,259,6,0.185,0.2325,0.389189,0.4,0,0,0,0.1,0,0.0268817,0,0,0,0.75
0,10,260,0,0.215,0.31125,0.467442,0,0,0,0,0,0,0.0240964,0,0,0,0
0,10,260,1,0.18,0.2525,0.452778,0,0,0,0,0.1,0,0.00990099,0,0,0,0.125
0,10,260,2,0.095,0.14625,0.478947,0,0,0.4,0,0.1,0,0.0598291,0,0,0,0.25
0,10,260,3,0.3,0.48375,0.535,0,0,0,0,0,0,0.0284238,0,0,0,0.375
1,10,261,0,0.085,0.0925,0.329412,0.2,0,0,0,0.1,0,0.0405405,0,0,0,0
1,10,261,1,0.075,0.085,0.34,0.4,0,0,0,0,0,0.0294118,0,0,0,0.125
0,10,261,2,0.2,0.2775,0.445,0.4,0,0,0,0.1,0,0.0135135,0,0,0,0.25
0,10,262,0,0.2,0.28875,0.4525,0,0,0,0,0.1,0,0.00865801,0,0,0,0
1,10,262,1,0.645,1.0325,0.421705,0,10,0,0,0,0,0.0799031,0,0,0,0.125
